Details,Product,Odometer,Distance,Unit,MPG,ID,Litres
Renault Midlum 240.18 Tipper 18t Demount,Diesel,133396.0,2489.0,Miles,12.34,2106,
Renault Midlum 240.18 Tipper 18t Demount,Diesel,134476.0,1156.0,Miles,9.74,2107,
Daf LF250 18t Tipp/Gritt Tipper 18t Demount,Diesel,90985.0,13155.0,Miles,10.45,2108,
Daf LF250 18t Tipp/Gritt Tipper 18t Demount,Diesel,77277.0,8766.0,Miles,12.7,2109,
Daf LF250 18t Tipp/Gritt Tipper 18t Demount,Diesel,76832.0,11053.0,Miles,12.42,2110,
Daf LF250 18t Tipp/Gritt Tipper 18t Demount,Diesel,69315.0,6919.0,Miles,10.85,2111,
Daf LF250 18t Tipp/Gritt Tipper 18t Demount,Diesel,75921.0,10188.0,Miles,11.18,2112,
Daf LF250 18t Tipp/Gritt Tipper 18t Demount,Diesel,68026.0,7483.0,Miles,11.04,2113,
Daf LF250 18t Tipp/Gritt Tipper 18t Demount,Diesel,48240.0,5381.0,Miles,7.13,2114,
Daf LF250 18t Tipp/Gritt Tipper 18t Demount,Diesel,75687.0,10524.0,Miles,11.75,2115,
Daf LF250 18t Tipp/Gritt Tipper 18t Demount,Diesel,47862.0,6937.0,Miles,8.23,2116,
Daf LF250 18t Tipp/Gritt Tipper 18t Demount,Diesel,72352.0,8044.0,Miles,10.81,2117,
Daf LF250 18t Tipp/Gritt Tipper 18t Demount,Diesel,51277.0,5786.0,Miles,6.09,2118,
Daf LF250 18t Tipp/Gritt Tipper 18t Demount,Diesel,84218.0,12142.0,Miles,12.25,2119,
Daf LF250 18t Tipp/Gritt Tipper 18t Demount,Diesel,50186.0,6430.0,Miles,8.86,2120,
Daf LF250 18t Tipp/Gritt Tipper 18t Demount,Diesel,55704.0,5995.0,Miles,7.48,2121,
Daf LF250 18t Tipp/Gritt Tipper 18t Demount,Diesel,61759.0,7623.0,Miles,10.92,2122,
Daf LF250 18t Tipp/Gritt Tipper 18t Demount,Diesel,57245.0,9947.0,Miles,7.88,2123,
Mercedes Arocs 1824K Tipper 18t Demount,Diesel,42124.0,9435.0,Miles,11.5,2124,
Mercedes Arocs 1824K Tipper 18t Demount,Diesel,45793.0,10869.0,Miles,11.32,2125,
Mercedes Arocs 1824K Tipper 18t Demount,Diesel,42618.0,9712.0,Miles,10.95,2126,
Mercedes Arocs 1824K Tipper 18t Demount,Diesel,41331.0,10652.0,Miles,10.82,2127,
Mercedes Arocs 1824K Tipper 18t Demount,Diesel,29425.0,6651.0,Miles,5.96,2128,
Mitsubishi L200 4x4 Pickup,Diesel,0.0,0.0,Miles,0.0,2129,
Ford Ranger 4x4 Pickup,Diesel,0.0,0.0,Miles,0.0,2130,
Ford Ranger 4 x 4,Diesel,0.0,0.0,Miles,0.0,2131,
Ford  Ranger 4 X 4,Diesel,0.0,0.0,Miles,0.0,2132,
Ford Ranger 4 x 4,Diesel,0.0,0.0,Miles,0.0,2133,
Vauxhall Corsa Small Van,Diesel,0.0,0.0,Miles,0.0,2134,
Vauxhall Corsa Small Van,Diesel,0.0,0.0,Miles,0.0,2135,
Vauxhall  Corsa Small Van,Diesel,0.0,0.0,Miles,0.0,2136,
vauxhall corsa Small Van,Diesel,0.0,0.0,Miles,0.0,2137,
Vauxhall Corsa Small Van,Diesel,0.0,0.0,Miles,0.0,2138,
Vauxhall  Corsa Small Van,Diesel,0.0,0.0,Miles,0.0,2139,
Landrover 110 LWB Hardtop TD5 4x4 Utility Vehicle,Diesel,26879.0,1159.0,Miles,23.09,2140,
Iveco Panel Van Van Medium,Diesel,34405.0,1130.0,Miles,23.64,2141,
  Welfare Bus,Diesel,2039.0,708.0,Miles,14.49,2142,
Ford Transit 17st Minibus Minibus to 17 Seats,Diesel,28619.0,606.0,Miles,15.3,2143,
Dennis Eagle Elite 2 Axle Bin,Diesel,196592.0,3394.0,Kilometres,7.94,2144,
Dennis Eagle  Elite 2 Axle Bin,Diesel,272343.0,1883.0,Kilometres,4.86,2145,
Dennis Eagle Elite 3 Axle Bin,Diesel,149370.0,4266.0,Kilometres,3.61,2146,
Dennis Elite 2 Axle Bin,Diesel,191395.0,7422.0,Kilometres,4.46,2147,
Dennis Eagle Elite 3 Axle Bin,Diesel,159257.0,5762.0,Kilometres,3.76,2148,
Dennis Elite 2 3 Axle Bin,Diesel,144708.0,5859.0,Miles,7.06,2149,
LDV 400 Convoy Mbus T/L Welfare Bus,Diesel,0.0,0.0,Miles,0.0,2150,
Iveco 40C12 Minibus to 17 Seats,Diesel,22329.0,723.0,Miles,19.1,2151,
Iveco 35S12 LWB HR Meeting Mobile Meeting room,Diesel,32137.0,0.0,Miles,0.0,2152,
  Van Small,Diesel,65039.0,0.0,Kilometres,0.0,2153,
Mercedes Sprinter van Van Large,Diesel,220524.0,20511.0,Miles,20.45,2154,
Ford Tranist Minibus to 17st,Diesel,69115.0,1639.0,Miles,24.43,2155,
Iveco 35S12 Van Large,Diesel,26628.0,1770.0,Miles,17.23,2156,
Ford Transit 350L tipper Tipper to 3.5t,Diesel,152419.0,6182.0,Miles,20.14,2157,
Ford Transit 17st Minibus Minibus to 17 Seats,Diesel,36260.0,0.0,Miles,0.0,2158,
Mercedes  Econic 3 Axle Bin,Diesel,205257.0,11620.0,Kilometres,3.35,2159,
Mercedes Econic 3 Axle Bin,Diesel,176811.0,0.0,Kilometres,0.0,2160,
Iveco Eurocargo 3 Axle Bin,Diesel,161253.0,1529.0,Kilometres,6.04,2162,
  Large Sweeper,Diesel,35467.0,0.0,Miles,0.0,2163,
  Large Sweeper ,Diesel,0.0,0.0,Miles,0.0,2164,
  Large Sweeper,Diesel,31930.0,0.0,Miles,0.0,2165,
  Large Sweeper,Diesel,55347.0,0.0,Miles,0.0,2166,
  Large Sweeper   ,Diesel,78425.0,0.0,Miles,0.0,2167,
  Large Sweeper,Diesel,32546.0,0.0,Miles,0.0,2168,
  Large Sweeper,Diesel,54235.0,0.0,Miles,0.0,2169,
  Small Sweeper,Diesel,22746.0,3862.0,Miles,3.7,2170,
  Small Sweeper,Diesel,34142.0,7755.0,Miles,4.51,2171,
  Small Sweeper,Diesel,21738.0,3944.0,Miles,3.47,2172,
  Small Sweeper,Diesel,36518.0,9170.0,Miles,5.0,2173,
  Small Sweeper,Diesel,34257.0,5504.0,Miles,6.22,2174,
  Small Sweeper,Diesel,25524.0,5099.0,Miles,4.47,2175,
Johnson CX200 Small Sweeper,Diesel,1139.0,0.0,Hours,0.0,2176,
Johnson CX200 Small Sweeper,Diesel,1450.0,0.0,Hours,0.0,2177,
  Small Sweeper,Diesel,11254.0,6816.0,Miles,5.38,2178,
  Small Sweeper,Diesel,22729.0,4862.0,Miles,4.33,2179,
  Small Sweeper,Diesel,29927.0,2763.0,Miles,6.09,2180,
  Small Sweeper,Diesel,23813.0,5268.0,Miles,3.77,2181,
  Small Sweeper,Diesel,20561.0,3287.0,Miles,3.19,2182,
  Small Sweeper,Diesel,28548.0,4033.0,Miles,4.33,2183,
  Small Sweeper,Diesel,22090.0,5901.0,Miles,4.41,2184,
  Small Sweeper,Diesel,33210.0,6513.0,Miles,3.83,2185,
  Small Sweeper,Diesel,37376.0,10179.0,Miles,5.77,2186,
  Small Sweeper,Diesel,27310.0,7305.0,Miles,4.14,2187,
Iveco Ford CargoML150E Dside Flatback over 7.5t,Diesel,0.0,0.0,Miles,0.0,2188,
Ford Connect T220SWB van Van Small,Diesel,65163.0,0.0,Miles,0.0,2189,
Daf CF Gully Tank,Diesel,48653.0,3757.0,Kilometres,5.6,2190,
Ford Fiesta 1.4 TDi Van Car Derived Van,Diesel,48409.0,4495.0,Miles,41.62,2197,
Ford Fiesta 1.4 TDi Van Car Derived Van,Diesel,69100.0,3790.0,Miles,44.02,2198,
Ford Fiesta 1.4 TDi Van Car Derived Van,Diesel,77629.0,8359.0,Miles,51.62,2199,
Ford Fiesta 1.4 TDi Van Car Derived Van,Diesel,43030.0,3706.0,Miles,43.66,2200,
Ford Fiesta 1.4 TDi Van Car Derived Van,Diesel,56990.0,2298.0,Miles,40.61,2201,
Ford Fiesta 1.4 TDi Van Car Derived Van,Diesel,60377.0,6457.0,Miles,53.46,2202,
Ford Fiesta 1.4 TDi Van Car Derived Van,Diesel,42743.0,5467.0,Miles,49.03,2203,
Ford Fiesta 1.4 TDi Van Car Derived Van,Diesel,63675.0,1358.0,Miles,32.76,2204,
Ford Fiesta 1.4 TDi Van Car Derived Van,Diesel,63176.0,682.0,Miles,30.39,2205,
Ford Fiesta 1.4 TDi Van Car Derived Van,Diesel,50312.0,839.0,Miles,34.11,2206,
Ford Connect T200SWB van Van Small,Diesel,70504.0,964.0,Miles,26.54,2207,
Ford Connect T230LWB van Van Small,Diesel,67562.0,7705.0,Miles,41.99,2208,
Ford Connect T220SWB van Van Small,Diesel,113448.0,11049.0,Miles,31.57,2209,
Ford Connect T220SWB van Van Small,Diesel,89711.0,0.0,Miles,0.0,2210,
Ford Connect T220SWB van Van Small,Diesel,105330.0,3429.0,Miles,29.15,2211,
Ford Connect T230LWB van Van Small,Diesel,76033.0,1273.0,Miles,32.84,2212,
Ford Connect T230LWB van Van Small,Diesel,72550.0,0.0,Miles,0.0,2213,
Ford Connect T230LWB van Van Small,Diesel,91350.0,4998.0,Miles,27.56,2214,
Ford Connect T230LWB van Van Small,Diesel,86223.0,6762.0,Miles,31.46,2215,
Ford Connect T220SWB van Van Small,Diesel,81221.0,3758.0,Miles,37.04,2216,
Ford Connect T220SWB van Van Small,Diesel,51684.0,0.0,Miles,0.0,2217,
Ford Connect T230LWB van Van Small,Diesel,98830.0,1948.0,Miles,29.03,2218,
Ford Transit 350L DS T/L Flatback to 3.5t,Diesel,67305.0,919.0,Miles,13.69,2219,
Volvo FM12 Hookloader,Diesel,281395.0,0.0,Kilometres,0.0,2220,
Peugeot 208 Car,Diesel,0.0,0.0,Miles,0.0,2221,
Peugeot 308 Estate Car,Diesel,0.0,0.0,Miles,0.0,2223,
Vauxhall Mokka 4x4 Utility Vehicle,Diesel,,3183.0,Miles,37.61,2222,384.72
Peugeot 308 Car Car,Diesel,,4160.0,Miles,49.71,2223,380.41
Peugeot Expert Combi 9 seat MPV,Diesel,,6791.0,Miles,38.02,2224,812.03
Ford Mondeo car Car,Diesel,,11193.0,Miles,42.35,2225,1201.54
Ford Fiesta 1.4 TDi Van Car Derived Van,Diesel,,1429.0,Miles,57.11,2226,113.75
Ford Fiesta 1.4 TDi Van Car Derived Van,Diesel,,3732.0,Miles,52.23,2227,324.84
Volkswagen CR50 Welfare Treka Welfare Bus,Diesel,,6484.0,Miles,18.36,2228,1605.44
Volkswagen CR50 Welfare Treka Welfare Bus,Diesel,,3566.0,Miles,15.22,2229,1065.35
Volkswagen CR50 Welfare Treka Welfare Bus,Diesel,,10647.0,Miles,19.05,2230,2540.87
Volkswagen CR50 Welfare Treka Welfare Bus,Diesel,,6043.0,Miles,16.8,2231,1634.86
Volkswagen CR50 Welfare Treka Welfare Bus,Diesel,,9586.0,Miles,20.59,2232,2116.82
Volkswagen CR50 Welfare Treka Welfare Bus,Diesel,,7262.0,Miles,18.19,2233,1815.23
Volkswagen CR50 Welfare Treka Welfare Bus,Diesel,,7478.0,Miles,19.14,2234,1776.24
Volkswagen CR50 Welfare Treka Welfare Bus,Diesel,,3136.0,Miles,17.45,2235,817.13
Volkswagen CR50 Welfare Treka Welfare Bus,Diesel,,11126.0,Miles,21.95,2236,2304.08
Volkswagen CR50 Welfare Treka Welfare Bus,Diesel,,7803.0,Miles,21.53,2237,1647.25
Volkswagen CR50 Welfare Treka Welfare Bus,Diesel,,4182.0,Miles,17.6,2238,1080.13
Volkswagen CR50 Welfare Treka Welfare Bus,Diesel,,4028.0,Miles,15.98,2239,1145.88
Volkswagen CR50 Welfare Treka Welfare Bus,Diesel,,8162.0,Miles,17.43,2240,2128.64
Volkswagen CR50 Welfare Treka Welfare Bus,Diesel,,8109.0,Miles,17.26,2241,2135.7
Volkswagen CR50 Welfare Treka Welfare Bus,Diesel,,3817.0,Miles,17.69,2242,980.93
Volkswagen CR50 Welfare Treka Welfare Bus,Diesel,,7274.0,Miles,19.18,2243,1723.96
Volkswagen CR50 Welfare Treka Welfare Bus,Diesel,,7108.0,Miles,19.12,2244,1689.73
Volkswagen CR50 Welfare Treka Welfare Bus,Diesel,,10035.0,Miles,20.05,2245,2275.75
Volkswagen CR50 Welfare Treka Welfare Bus,Diesel,,9651.0,Miles,16.5,2246,2659.0
Volkswagen CR50 Welfare Treka Welfare Bus,Diesel,,4182.0,Miles,19.04,2247,998.54
Volkswagen CR50 Welfare Treka Welfare Bus,Diesel,,10189.0,Miles,20.12,2248,2301.9
Volkswagen CR50 Welfare Treka Welfare Bus,Diesel,,13983.0,Miles,20.98,2249,3029.51
Volkswagen CR50 Welfare Treka Welfare Bus,Diesel,,6840.0,Miles,22.07,2250,1408.82
Volkswagen CR50 Welfare Treka Welfare Bus,Diesel,,5847.0,Miles,16.24,2251,1636.95
Volkswagen CR50 Welfare Treka Welfare Bus,Diesel,,5629.0,Miles,18.79,2252,1361.84
Volkswagen CR50 Welfare Treka Welfare Bus,Diesel,,9595.0,Miles,21.86,2253,1995.37
Volkswagen CR50 Welfare Treka Welfare Bus,Diesel,,7078.0,Miles,18.58,2254,1731.5
Volkswagen CR50 Welfare Treka Welfare Bus,Diesel,,744.0,Miles,14.92,2255,226.77
Volkswagen CR50 Welfare Treka Welfare Bus,Diesel,,11670.0,Miles,21.72,2256,2443.05
Volkswagen CR50 Welfare Treka Welfare Bus,Diesel,,5112.0,Miles,20.57,2257,1130.04
Volkswagen CR50 Welfare Treka Welfare Bus,Diesel,,1895.0,Miles,21.75,2258,396.13
Volkswagen CR50 Welfare Treka Welfare Bus,Diesel,,5625.0,Miles,19.64,2259,1302.0
Volkswagen CR50 Welfare Treka Welfare Bus,Diesel,,4974.0,Miles,18.51,2260,1221.31
Volkswagen CR50 Welfare Treka Welfare Bus,Diesel,,7842.0,Miles,23.89,2261,1492.04
Volkswagen CR50 Welfare Treka Welfare Bus,Diesel,,6459.0,Miles,19.76,2262,1485.69
Volkswagen CR50 Welfare Treka Welfare Bus,Diesel,,7239.0,Miles,18.63,2263,1766.6
Volkswagen CR50 Welfare Treka Welfare Bus,Diesel,,6030.0,Miles,18.86,2264,1453.65
Volkswagen CR50 Welfare Treka Welfare Bus,Diesel,,8777.0,Miles,22.0,2265,1814.07
Volkswagen CR50 Welfare Treka Welfare Bus,Diesel,,4888.0,Miles,21.44,2266,1036.29
Volkswagen CR50 Welfare Treka Welfare Bus,Diesel,,7131.0,Miles,19.21,2267,1687.86
Volkswagen CR50 Welfare Treka Welfare Bus,Diesel,,9400.0,Miles,18.25,2268,2340.99
Volkswagen Crafter Welfare Bus,Diesel,,3242.0,Miles,17.75,2269,830.44
Volkswagen Crafter Welfare Bus,Diesel,,10566.0,Miles,20.25,2270,2372.56
Volkswagen CR50 Welfare Mellor Welfare Bus,Diesel,,496.0,Miles,12.86,2271,175.3
Volkswagen CR50 Welfare Mellor Welfare Bus,Diesel,,6610.0,Miles,18.25,2272,1646.91
Volkswagen CR50 Welfare Mellor Welfare Bus,Diesel,,7494.0,Miles,20.12,2273,1693.51
Volkswagen CR50 Welfare Mellor Welfare Bus,Diesel,,7379.0,Miles,20.65,2274,1624.74
Volkswagen CR50 Welfare Mellor Welfare Bus,Diesel,,1749.0,Miles,19.54,2275,406.91
Ford Transit 17st Minibus Minibus to 17 Seats,Diesel,,1970.0,Miles,36.45,2276,245.68
Ford Transit 14st minibus Minibus to 17 Seats,Diesel,,6726.0,Miles,28.26,2277,1082.15
Vauxhall Movano Bus Minibus to 17 Seats,Diesel,,15240.0,Kilometres,25.13,2278,1712.62
Fiat Ducato Welfare,Diesel,,7616.0,Miles,22.07,2279,1569.1
Fiat Ducato Welfare,Diesel,,3261.0,Miles,19.87,2280,746.0
Mercedes Sprinter Coachbuilt Coachbuilt Bus,Diesel,,6295.0,Miles,18.78,2281,1524.23
Fiat Ducato Welfare,Diesel,,5013.0,Miles,19.27,2282,1182.77
Fiat Ducato Welfare,Diesel,,6607.0,Miles,21.0,2283,1430.06
Fiat Ducato Welfare,Diesel,,5728.0,Miles,15.48,2284,1681.87
Fiat  Ducato Welfare,Diesel,,8260.0,Miles,20.37,2285,1843.72
Fiat Ducato Welfare,Diesel,,3530.0,Miles,18.21,2286,881.26
Fiat Ducato welfare,Diesel,,7735.0,Miles,21.74,2287,1617.29
Mercedes Sprinter Coachbuilt Coachbuilt Bus,Diesel,,4587.0,Miles,17.33,2288,1203.6
Mercedes Sprinter Coachbuilt Coachbuilt Bus,Diesel,,6649.0,Miles,19.99,2289,1512.0
Mercedes Sprinter Coachbuilt Coachbuilt Bus,Diesel,,3051.0,Miles,18.89,2290,734.27
Mercedes Sprinter Coachbuilt Coachbuilt Bus,Diesel,,7020.0,Miles,19.46,2291,1639.65
Mercedes Sprinter Coachbuilt Coachbuilt Bus,Diesel,,4068.0,Miles,17.05,2292,1084.4
Mercedes Sprinter Coachbuilt Coachbuilt Bus,Diesel,,6550.0,Miles,18.1,2293,1645.18
Mercedes Sprinter Coachbuilt Coachbuilt Bus,Diesel,,5002.0,Miles,18.78,2294,1211.09
Mercedes Sprinter Coachbuilt Coachbuilt Bus,Diesel,,5387.0,Miles,19.09,2295,1282.94
Mercedes Sprinter Coachbuilt Coachbuilt Bus,Diesel,,6387.0,Miles,18.61,2296,1559.86
Mercedes Sprinter Coachbuilt Coachbuilt Bus,Diesel,,6732.0,Miles,18.54,2297,1650.55
Mercedes Sprinter Coachbuilt Coachbuilt Bus,Diesel,,7261.0,Miles,20.2,2298,1633.97
Mercedes Sprinter Coachbuilt Coachbuilt Bus,Diesel,,4470.0,Miles,17.27,2299,1176.44
Fiat ducato Welfare,Diesel,,7039.0,Miles,20.93,2300,1528.55
Fiat Ducato Welfare,Diesel,,6372.0,Miles,20.62,2301,1404.61
Fiat Ducato Welfare,Diesel,,4624.0,Miles,20.12,2302,1044.54
Fiat Ducato Welfare,Diesel,,7140.0,Miles,21.82,2303,1487.25
Fiat Ducato Welfare,Diesel,,5025.0,Miles,17.95,2304,1272.37
Fiat Ducato Welfare,Diesel,,7509.0,Miles,21.47,2305,1590.22
Mercedes  Sprinter Welfare,Diesel,,5824.0,Miles,18.42,2306,1437.02
Mercedes Sprinter Welfare,Diesel,,5538.0,Miles,15.84,2307,1589.55
Mercedes Sprinter Coachbuilt Coachbuilt Bus,Diesel,,7551.0,Miles,21.14,2308,1623.56
Mercedes Sprinter Coachbuilt Coachbuilt Bus,Diesel,,5151.0,Miles,18.54,2309,1262.96
Mercedes Sprinter Coachbuilt Coachbuilt Bus,Diesel,,6886.0,Miles,20.28,2310,1543.95
Mercedes Sprinter Coachbuilt Coachbuilt Bus,Diesel,,5262.0,Miles,21.44,2311,1115.53
Mercedes Sprinter Coachbuilt Coachbuilt Bus,Diesel,,959.0,Miles,20.14,2312,216.43
Mercedes Sprinter Coachbuilt Coachbuilt Bus,Diesel,,7913.0,Miles,19.82,2313,1815.08
Fiat Ducato Welfare,Diesel,,5400.0,Miles,20.5,2314,1197.78
Mercedes Sprinter Welfare,Diesel,,14094.0,Miles,19.94,2315,3213.54
Mercedes Sprinter Welfare,Diesel,,11530.0,Miles,18.41,2316,2846.78
  Welfare,Diesel,,9449.0,Miles,19.8,2317,2169.63
Mercedes Sprinter Welfare,Diesel,,10845.0,Miles,18.31,2318,2693.32
Mercedes Sprinter Welfare,Diesel,,7640.0,Miles,17.41,2319,1994.51
Mercedes Sprinter Welfare,Diesel,,11792.0,Miles,18.62,2320,2879.45
Mercedes Sprinter Welfare,Diesel,,7546.0,Miles,18.31,2321,1873.28
Mercedes Sprinter Welfare,Diesel,,8875.0,Miles,19.17,2322,2105.04
Volkswagen CR50 Welfare Mellor Welfare Bus,Diesel,,5761.0,Miles,19.27,2323,1359.13
Volkswagen CR50 Welfare Mellor Welfare Bus,Diesel,,1764.0,Miles,16.14,2324,496.97
Volkswagen CR50 Welfare Mellor Welfare Bus,Diesel,,5870.0,Miles,19.52,2325,1366.91
Volkswagen CR50 Welfare Mellor Welfare Bus,Diesel,,7608.0,Miles,18.01,2326,1920.75
Volkswagen CR50 Welfare Mellor Welfare Bus,Diesel,,4212.0,Miles,18.39,2327,1041.46
Volkswagen CR50 Welfare Mellor Welfare Bus,Diesel,,4028.0,Miles,15.88,2328,1153.28
Volkswagen CR50 Welfare Mellor Welfare Bus,Diesel,,8067.0,Miles,18.32,2329,2002.33
Volkswagen CR50 Welfare Mellor Welfare Bus,Diesel,,4911.0,Miles,19.2,2330,1162.55
Volkswagen CR50 Welfare Mellor Welfare Bus,Diesel,,6459.0,Miles,21.85,2331,1343.76
Volkswagen CR50 Welfare Mellor Welfare Bus,Diesel,,8892.0,Miles,19.92,2332,2028.97
Volkswagen CR50 Welfare Mellor Welfare Bus,Diesel,,6478.0,Miles,19.39,2333,1518.77
Volkswagen CR50 Welfare Mellor Welfare Bus,Diesel,,1373.0,Miles,17.72,2334,352.28
Volkswagen CR50 Welfare Mellor Welfare Bus,Diesel,,4611.0,Miles,17.18,2335,1220.41
Volkswagen CR50 Welfare Mellor Welfare Bus,Diesel,,5610.0,Miles,17.54,2336,1454.21
Volkswagen CR50 Welfare Mellor Welfare Bus,Diesel,,1369.0,Miles,16.71,2337,372.49
Volkswagen CR50 Welfare Mellor Welfare Bus,Diesel,,6539.0,Miles,19.9,2338,1493.84
Ford Ranger 4 X 4 Utility vehicle,Diesel,,832.0,Miles,25.11,2340,150.66
